Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[253]    0.0    0.00    0.00       1         Graph::~Graph() [253]
                0.00    0.00       3/5           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [192]
                0.00    0.00       1/45          std::vector<int, std::allocator<int> >::~vector() [30]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<int> >::allocator() [267]
[254]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [254]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::allocator() [268]
[255]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::new_allocator() [255]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [269]
[256]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::~new_allocator() [256]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [283]
[257]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [257]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [284]
[258]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [258]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [264]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [271]
[259]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [259]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [270]
[260]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [260]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [286]
[261]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [261]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::select_on_container_copy_construction(std::allocator<std::vector<int, std::allocator<int> > > const&) [282]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [287]
[262]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_propagate_on_copy_assign() [262]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [294]
[263]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_propagate_on_copy_assign() [263]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [258]
[264]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [264]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [287]
[265]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::capacity() const [265]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [294]
[266]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::capacity() const [266]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [295]
[267]    0.0    0.00    0.00       1         std::allocator<std::_List_node<int> >::allocator() [267]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [254]
-----------------------------------------------
                0.00    0.00       1/1           Graph::findSCCs(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [250]
[268]    0.0    0.00    0.00       1         std::allocator<bool>::allocator() [268]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::new_allocator() [255]
-----------------------------------------------
                0.00    0.00       1/1           Graph::findSCCs(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [250]
[269]    0.0    0.00    0.00       1         std::allocator<bool>::~allocator() [269]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::~new_allocator() [256]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [280]
[270]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [270]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [260]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [276]
[271]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [271]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [259]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [274]
[272]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [272]
                0.00    0.00       1/5           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [177]
                0.00    0.00       1/2           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [232]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [274]
[273]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [273]
                0.00    0.00       1/8           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [140]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [286]
[274]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [274]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [272]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [273]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [288]
[275]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [275]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [235]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [284]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [280]
[276]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [276]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [234]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [271]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [281]
[277]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [277]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [233]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [281]
[278]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [278]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [229]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [279]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [283]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [278]
[279]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [279]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [234]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [291]
[280]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [280]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [270]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [233]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [276]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [292]
[281]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [281]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [277]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [278]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [261]
[282]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::select_on_container_copy_construction(std::allocator<std::vector<int, std::allocator<int> > > const&) [282]
                0.00    0.00       1/2           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [232]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [278]
[283]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [283]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [257]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [275]
[284]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [284]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [258]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [287]
[285]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >* std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [285]
                0.00    0.00       1/8           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [140]
                0.00    0.00       1/20          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [85]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [243]
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[286]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [286]
                0.00    0.00       1/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [56]
                0.00    0.00       1/17          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [92]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_select_on_copy(std::allocator<std::vector<int, std::allocator<int> > > const&) [261]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [274]
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [231]
                0.00    0.00       1/6           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [158]
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [230]
                0.00    0.00       1/20          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [85]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [243]
-----------------------------------------------
                0.00    0.00       1/1           Graph::Graph(std::vector<int, std::allocator<int> >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [252]
[287]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [287]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::vector<int, std::allocator<int> > >, std::vector<int, std::allocator<int> > >::_S_propagate_on_copy_assign() [262]
                0.00    0.00       1/32          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [56]
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::capacity() const [265]
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [231]
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [230]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >* std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [285]
                0.00    0.00       1/20          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [85]
                0.00    0.00       1/6           void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [161]
                0.00    0.00       1/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [120]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [291]
[288]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [288]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [275]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [235]
                0.00    0.00       1/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [224]
                0.00    0.00       1/32          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [57]
                0.00    0.00       1/31          std::operator+(std::_Bit_iterator const&, long) [61]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [291]
[289]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [289]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [229]
-----------------------------------------------
                0.00    0.00       1/1           Graph::findSCCs(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [250]
[290]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::end() [290]
-----------------------------------------------
                0.00    0.00       1/1           Graph::findSCCs(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [250]
[291]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [291]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [280]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [288]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [289]
-----------------------------------------------
                0.00    0.00       1/1           Graph::findSCCs(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [250]
[292]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::~vector() [292]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [281]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [294]
[293]    0.0    0.00    0.00       1         int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [293]
                0.00    0.00       1/111         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [12]
                0.00    0.00       1/41          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [36]
                0.00    0.00       1/17          int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [101]
-----------------------------------------------
                0.00    0.00       1/1           Graph::Graph(std::vector<int, std::allocator<int> >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [252]
[294]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [294]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_propagate_on_copy_assign() [263]
                0.00    0.00       1/126         std::vector<int, std::allocator<int> >::size() const [11]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::capacity() const [266]
                0.00    0.00       1/17          std::vector<int, std::allocator<int> >::begin() const [94]
                0.00    0.00       1/17          std::vector<int, std::allocator<int> >::end() const [93]
                0.00    0.00       1/1           int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [293]
                0.00    0.00       1/111         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [12]
                0.00    0.00       1/46          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [27]
                0.00    0.00       1/65          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [19]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [296]
[295]    0.0    0.00    0.00       1         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [295]
                0.00    0.00       1/1           std::__detail::_List_node_header::_List_node_header() [299]
                0.00    0.00       1/1           std::allocator<std::_List_node<int> >::allocator() [267]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<int, std::allocator<int> >::list() [297]
[296]    0.0    0.00    0.00       1         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [296]
                0.00    0.00       1/1           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [295]
-----------------------------------------------
                0.00    0.00       1/1           List::List() [249]
[297]    0.0    0.00    0.00       1         std::__cxx11::list<int, std::allocator<int> >::list() [297]
                0.00    0.00       1/1           std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [296]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_List_node_header::_List_node_header() [299]
[298]    0.0    0.00    0.00       1         std::__detail::_List_node_header::_M_init() [298]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [295]
[299]    0.0    0.00    0.00       1         std::__detail::_List_node_header::_List_node_header() [299]
                0.00    0.00       1/1           std::__detail::_List_node_header::_M_init() [298]
-----------------------------------------------
                0.00    0.00       1/1           std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [303]
[300]    0.0    0.00    0.00       1         std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool) [300]
-----------------------------------------------
                0.00    0.00       1/1           Graph::findSCCs(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [250]
[301]    0.0    0.00    0.00       1         void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [301]
                0.00    0.00       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [302]
-----------------------------------------------
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [301]
[302]    0.0    0.00    0.00       1         void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [302]
                0.00    0.00       1/1           std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [303]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [302]
[303]    0.0    0.00    0.00       1         std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [303]
                0.00    0.00       1/1           std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool) [300]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


